40100, 3385, 169
40100, 5073, 169
40100, 12813, 169
40100, 13525, 169
40100, 13927, 169
40100, 16135, 169
40100, 16947, 169
40100, 17255, 169
40100, 17769, 169
40100, 18745, 169
40100, 19793, 169
40102, 7489, 168
40102, 8857, 168
40102, 9465, 168
40102, 10579, 168
40102, 16669, 168
40102, 18183, 168
40104, 11527, 168
40104, 11767, 168
40106, 2201, 168
40106, 7049, 168
40106, 9217, 168
40106, 11983, 168
40106, 18683, 168
40108, 4399, 168
40108, 5491, 168
40110, 3691, 168
40110, 16487, 168
40110, 17579, 168
40110, 18475, 168
40112, 511, 168
40112, 4059, 168
40112, 13541, 168
40112, 16673, 168
40114, 511, 167
40114, 3603, 167
40114, 17775, 167
40116, 511, 168
40116, 5075, 168
40116, 7921, 168
40116, 7927, 168
40116, 18977, 168
40118, 3123, 167
40118, 11531, 167
40118, 13543, 167
40120, 1723, 169
40120, 3123, 169
40120, 8861, 169
40120, 9903, 169
40120, 11395, 169
40120, 11987, 169
40120, 16143, 169
40120, 18979, 169
40122, 475, 169
40122, 11633, 169
40124, 7493, 168
40124, 13545, 168
40124, 17123, 168
40126, 2643, 167
40126, 7923, 167
40126, 7929, 167
40128, 7249, 168
40128, 9905, 168
40128, 19825, 168
40130, 475, 169
40130, 2137, 169
40130, 2991, 169
40130, 3693, 169
40130, 4749, 169
40130, 5805, 169
40130, 8863, 169
40130, 8973, 169
40130, 10785, 169
40130, 10991, 169
40130, 12647, 169
40130, 13535, 169
40130, 13547, 169
40130, 16147, 169
40130, 16153, 169
40130, 18759, 169
40132, 5077, 167
40132, 11535, 167
40132, 17783, 167
40134, 475, 169
40134, 3605, 169
40134, 5663, 169
40134, 7495, 169
40134, 9613, 169
40134, 11399, 169
40134, 12311, 169
40134, 17527, 169
40134, 18035, 169
40134, 18085, 169
40136, 3605, 167
40136, 7931, 167
40136, 9907, 167
40136, 16683, 167
40138, 11777, 167
40138, 13219, 167
40138, 17129, 167
40140, 11993, 168
40140, 14989, 168
40140, 16157, 168
40140, 19831, 168
40142, 475, 169
40142, 505, 169
40142, 2203, 169
40142, 2709, 169
40142, 4513, 169
40142, 8127, 169
40142, 8567, 169
40142, 13539, 169
40142, 14643, 169
40142, 15957, 169
40142, 17593, 169
40142, 18201, 169
40144, 3125, 167
40144, 9909, 167
40144, 9915, 167
40144, 13221, 167
40146, 505, 167
40146, 7933, 167
40146, 11539, 167
40146, 17275, 167
40148, 505, 166
40148, 5079, 166
40150, 505, 167
40150, 13223, 167
40150, 16161, 167
40150, 17791, 167
40152, 9917, 166
40154, 481, 167
40154, 17903, 167
40154, 18995, 167
40156, 481, 167
40156, 2645, 167
40156, 6611, 167
40156, 7499, 167
40156, 7935, 167
40156, 13225, 167
40156, 14995, 167
40156, 19827, 167
40158, 481, 167
40158, 3607, 167
40158, 5809, 167
40158, 18497, 167
40160, 9919, 166
40160, 16165, 166
40160, 16693, 166
40160, 17281, 166
40160, 19829, 166
40162, 481, 167
40162, 5667, 167
40162, 8131, 167
40162, 13221, 167
40162, 13227, 167
40162, 15965, 167
40164, 5081, 166
40164, 19831, 166
40166, 481, 167
40166, 499, 167
40166, 7937, 167
40166, 8871, 167
40166, 13553, 167
40168, 499, 166
40168, 6613, 166
40168, 9921, 166
40168, 13223, 166
40170, 499, 165
40172, 487, 166
40172, 499, 166
40172, 5811, 166
40172, 6779, 166
40172, 8133, 166
40172, 10167, 166
40172, 13555, 166
40172, 15969, 166
40172, 19841, 166
40174, 487, 165
40174, 13225, 165
40174, 17287, 165
40176, 487, 165
40176, 19843, 165
40178, 487, 165
40178, 493, 165
40178, 13557, 165
40180, 493, 164
40180, 19845, 164
40182, 487, 165
40182, 493, 165
40182, 8135, 165
40182, 15973, 165
40184, 13559, 165
40184, 19847, 165
40186, 487, 167
40186, 493, 167
40186, 2647, 167
40186, 5813, 167
40186, 7063, 167
40186, 7941, 167
40186, 12327, 167
40186, 13229, 167
40186, 13235, 167
40186, 14659, 167
40186, 17807, 167
40186, 18221, 167
40188, 10171, 165
40188, 17293, 165
40188, 19849, 165
40190, 5671, 165
40190, 13561, 165
40192, 6617, 165
40192, 8137, 165
40194, 18789, 169
40196, 3699, 166
40196, 5085, 166
40196, 10173, 166
40196, 13563, 166
40198, 6145, 168
40198, 13239, 168
40198, 13961, 168
40200, 12011, 166
40200, 15137, 166
40202, 8139, 166
40202, 8879, 166
40202, 17299, 166
40204, 5673, 166
40204, 6619, 166
40206, 7945, 167
40206, 11797, 167
40206, 12671, 167
40206, 15425, 167
40208, 8581, 167
40208, 9931, 167
40208, 14667, 167
40208, 16713, 167
40208, 18231, 167
40210, 8991, 167
40210, 18521, 167
40212, 5087, 167
40212, 8141, 167
40212, 12335, 167
40214, 1727, 169
40214, 4521, 169
40214, 4759, 169
40214, 5817, 169
40214, 6323, 169
40214, 13569, 169
40216, 2207, 167
40216, 2649, 167
40216, 6621, 167
40216, 11559, 167
40216, 14327, 167
40216, 15143, 167
40216, 17305, 167
40218, 3701, 167
40218, 5675, 167
40220, 7069, 167
40220, 7511, 167
40220, 8883, 167
40220, 12017, 167
40222, 3131, 167
40222, 8143, 167
40222, 16533, 167
40222, 17823, 167
40222, 18737, 167
40224, 3613, 167
40224, 17629, 167
40226, 4963, 169
40226, 7949, 169
40226, 9635, 169
40226, 10473, 169
40226, 10761, 169
40226, 11425, 169
40228, 5089, 167
40228, 6623, 167
40228, 8995, 167
40228, 9245, 167
40230, 17311, 167
40230, 18241, 167
40232, 2715, 167
40232, 5677, 167
40232, 15149, 167
40232, 16723, 167
40234, 7363, 170
40234, 10177, 170
40234, 15515, 170
40234, 16189, 170
40234, 16665, 170
40234, 18697, 170
40236, 8587, 167
40236, 18533, 167
40238, 8887, 167
40238, 12343, 167
40240, 3703, 167
40240, 12023, 167
40242, 2143, 169
40242, 6419, 169
40242, 8147, 169
40242, 18335, 169
40244, 5091, 168
40244, 12683, 168
40244, 14337, 168
40244, 17317, 168
40246, 2651, 168
40246, 3615, 168
40246, 5679, 168
40246, 8999, 168
