12,5,3
14,5,3
16,5,4
16,7,4
18,5,4
18,7,4
20,5,4
20,7,4
22,5,5
22,7,5
22,9,5
24,5,5
24,7,5
24,9,5
26,5,5
26,7,5
26,9,5
26,11,5
28,7,5
28,11,5
30,7,5
30,9,5
30,11,5
32,7,5
32,9,5
32,13,5
34,7,5
34,9,5
34,13,5
36,7,6
36,9,6
36,11,6
36,13,6
36,15,6
38,15,5
40,7,6
40,9,6
40,11,6
40,15,6
42,7,6
42,9,6
42,11,6
42,17,6
44,9,6
44,17,6
46,7,7
46,9,7
46,11,7
46,13,7
46,17,7
46,19,7
48,19,6
50,7,7
50,9,7
50,11,7
50,13,7
50,15,7
50,19,7
50,21,7
52,9,7
52,11,7
52,15,7
52,21,7
54,9,7
54,11,7
54,15,7
54,21,7
54,23,7
56,9,7
56,13,7
56,15,7
56,23,7
58,9,7
58,11,7
58,13,7
58,17,7
58,23,7
58,25,7
60,9,7
60,11,7
60,13,7
60,17,7
60,25,7
62,9,7
62,11,7
62,13,7
62,17,7
64,11,7
64,27,7
66,19,7
68,19,7
68,29,7
70,9,8
70,11,8
70,13,8
70,15,8
70,19,8
70,27,8
70,29,8
72,9,8
72,11,8
72,13,8
72,15,8
72,21,8
72,27,8
72,31,8
74,21,7
76,11,8
76,13,8
76,21,8
76,29,8
78,29,8
78,33,8
80,23,8
82,23,8
82,31,8
82,35,8
84,11,9
84,13,9
84,15,9
84,19,9
84,23,9
84,31,9
84,35,9
84,37,9
86,11,9
86,13,9
86,15,9
86,19,9
86,25,9
86,33,9
86,37,9
88,25,8
88,33,8
90,11,9
90,13,9
90,17,9
90,19,9
90,25,9
90,35,9
90,37,9
90,39,9
92,11,9
92,17,9
92,21,9
92,35,9
92,39,9
92,41,9
94,11,9
94,13,9
94,15,9
94,17,9
94,21,9
94,27,9
94,35,9
94,39,9
94,41,9
96,11,9
96,13,9
96,15,9
96,17,9
96,21,9
96,27,9
96,37,9
96,41,9
98,11,9
98,13,9
98,15,9
98,17,9
98,21,9
98,37,9
98,41,9
98,43,9
100,13,9
100,15,9
102,13,9
102,15,9
102,23,9
102,29,9
102,39,9
102,43,9
102,45,9
104,23,9
104,39,9
106,23,9
106,45,9
106,47,9
108,41,9
110,11,10
110,13,10
110,15,10
110,17,10
110,19,10
110,25,10
110,31,10
110,33,10
110,41,10
110,47,10
110,49,10
112,25,9
114,25,9
114,43,9
116,13,10
116,15,10
116,17,10
116,25,10
116,33,10
116,35,10
116,49,10
116,51,10
118,15,10
118,35,10
118,45,10
120,27,10
120,45,10
120,51,10
120,53,10
122,27,9
124,27,10
124,37,10
124,47,10
124,55,10
126,13,11
126,15,11
126,17,11
126,19,11
126,23,11
126,27,11
126,35,11
126,37,11
126,47,11
126,53,11
126,55,11
126,57,11
128,13,11
128,15,11
128,17,11
128,19,11
128,23,11
128,29,11
128,35,11
128,47,11
128,49,11
128,57,11
130,29,10
130,39,10
130,49,10
132,29,10
134,13,11
134,15,11
134,17,11
134,21,11
134,25,11
134,29,11
134,37,11
134,39,11
134,49,11
134,51,11
134,57,11
134,59,11
134,61,11
136,13,11
136,21,11
136,25,11
136,37,11
136,41,11
136,51,11
136,59,11
136,61,11
138,13,11
138,15,11
138,19,11
138,21,11
138,25,11
138,31,11
138,41,11
138,51,11
138,61,11
140,31,10
142,13,11
142,15,11
142,17,11
142,19,11
142,21,11
142,25,11
142,31,11
142,39,11
142,63,11
144,15,11
144,17,11
144,19,11
144,39,11
144,43,11
144,53,11
144,63,11
144,65,11
146,15,11
146,17,11
146,19,11
146,27,11
146,43,11
146,53,11
146,55,11
148,15,11
148,17,11
148,19,11
148,27,11
148,33,11
148,41,11
148,65,11
148,67,11
150,17,11
150,27,11
150,33,11
150,41,11
150,45,11
150,55,11
152,27,11
152,45,11
152,67,11
152,69,11
154,13,12
154,15,12
154,21,12
154,23,12
154,27,12
154,43,12
154,45,12
154,57,12
154,65,12
154,67,12
154,69,12
156,43,11
156,57,11
156,69,11
158,29,11
158,35,11
158,43,11
158,47,11
160,29,11
162,29,11
162,59,11
164,45,11
164,49,11
166,17,12
166,19,12
166,37,12
166,45,12
166,49,12
166,61,12
166,69,12
166,73,12
