4000, 151, 53
4000, 1283, 53
4000, 1923, 53
4002, 151, 53
4002, 157, 53
4004, 157, 52
4004, 1925, 52
4006, 151, 53
4006, 157, 53
4006, 907, 53
4006, 1285, 53
4006, 1571, 53
4006, 1635, 53
4008, 1927, 53
4010, 151, 55
4010, 157, 55
4010, 227, 55
4010, 597, 55
4010, 629, 55
4010, 875, 55
4010, 959, 55
4010, 1109, 55
4010, 1385, 55
4010, 1391, 55
4010, 1473, 55
4010, 1531, 55
4012, 1043, 53
4012, 1287, 53
4012, 1741, 53
4012, 1929, 53
4014, 551, 53
4014, 833, 53
4016, 695, 53
4016, 1575, 53
4018, 379, 54
4018, 1289, 54
4020, 521, 54
4020, 1045, 54
4020, 1813, 54
4022, 387, 55
4022, 851, 55
4022, 1689, 55
4024, 387, 54
4024, 835, 54
4024, 911, 54
4024, 1529, 54
4026, 1579, 54
4026, 1747, 54
4028, 553, 54
4028, 697, 54
4030, 429, 55
4030, 943, 55
4030, 1293, 55
4030, 1749, 55
4030, 1901, 55
4030, 1905, 55
4030, 1931, 55
4032, 837, 55
4032, 853, 55
4032, 913, 55
4032, 971, 55
4032, 1115, 55
4032, 1173, 55
4032, 1393, 55
4032, 1481, 55
4034, 523, 54
4034, 971, 54
4034, 1933, 54
4036, 147, 55
4036, 523, 55
4036, 601, 55
4036, 633, 55
4036, 773, 55
4036, 1541, 55
4036, 1583, 55
4036, 1695, 55
4038, 147, 55
4038, 381, 55
4038, 699, 55
4038, 881, 55
4038, 1295, 55
4038, 1395, 55
4038, 1401, 55
4038, 1935, 55
4040, 147, 55
4040, 165, 55
4040, 233, 55
4040, 381, 55
4040, 699, 55
4040, 1175, 55
4040, 1431, 55
4040, 1535, 55
4040, 1649, 55
4040, 1753, 55
4042, 165, 54
4042, 839, 54
4042, 973, 54
4044, 165, 54
4044, 1297, 54
4044, 1403, 54
4044, 1755, 54
4046, 147, 55
4046, 165, 55
4046, 389, 55
4046, 883, 55
4046, 1177, 55
4046, 1545, 55
4046, 1587, 55
4046, 1899, 55
4046, 1945, 55
4048, 147, 55
4048, 153, 55
4048, 243, 55
4048, 611, 55
4050, 1299, 53
4052, 153, 53
4052, 841, 53
4054, 153, 53
4054, 159, 53
4054, 1949, 53
4056, 153, 53
4056, 159, 53
4056, 1301, 53
4058, 153, 53
4058, 1055, 53
4058, 1761, 53
4058, 1951, 53
4060, 153, 54
4060, 383, 54
4060, 1657, 54
4062, 703, 53
4062, 843, 53
4062, 1303, 53
4062, 1593, 53
4062, 1953, 53
4064, 391, 55
4064, 1833, 55
4066, 391, 54
4066, 527, 54
4066, 979, 54
4066, 1057, 54
4066, 1545, 54
4066, 1955, 54
4068, 921, 54
4068, 1305, 54
4070, 861, 55
4070, 1299, 55
4070, 1495, 55
4070, 1661, 55
4070, 1957, 55
4072, 559, 54
4072, 845, 54
4072, 1597, 54
4072, 1767, 54
4074, 705, 54
4076, 235, 56
4076, 607, 56
4076, 655, 56
4076, 923, 56
4076, 981, 56
4076, 1283, 56
4076, 1301, 56
4076, 1497, 56
4076, 1769, 56
4076, 1913, 56
4076, 1953, 56
4076, 1965, 56
4078, 781, 55
4078, 1409, 55
4078, 1557, 55
4080, 231, 55
4080, 529, 55
